,station,location,state,do,ph,co,bod,na,tc,water_quality_index
378,1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,6.3,7.0,44.0,1.6,0.32,1876.0,2864.34
379,2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,6.4,7.2,49.0,1.4,0.23,1357.0,2864.34
380,2334,RIVER PERIYAR AT PATHALAM,KERALA,5.9,7.0,3272.0,2.2,0.62,1284.0,1851.8400000000006
381,2335,R PERIYAR AT KALAMASSERY,KERALA,4.6,7.0,65.0,1.7,0.28,1937.0,1065.9400000000003
382,2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,6.5,6.9,4650.0,2.0,1.0,1573.0,2860.24
383,3468,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,6.5,7.0,42.0,1.4,1.0,1221.0,2864.34
384,2300,R PERUVAMBA AT CHANDAPPURA,KERALA,6.4,6.4,45.0,1.2,1.0,376.0,2853.9600000000005
385,2303,R PULLUR AT PULLUR BR.,KERALA,6.0,6.1,56.0,1.2,0.0,438.0,2853.9600000000005
386,2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,5.3,6.8,99.0,2.8,0.79,523.0,1849.3600000000006
387,2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,3.6,6.5,22131.0,1.8,0.95,261.0,499.06000000000006
388,2305,R SHRIYA AT ANGADIMOGARU,KERALA,6.9,6.7,66.0,1.8,0.0,205.0,2863.5600000000004
389,2296,R THALLASSERY AT PATHIPPALAM,KERALA,6.0,6.6,67.0,1.5,3.69,398.0,2860.360000000001
390,2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,4.9,6.8,9107.0,1.6,1.0,614.0,1061.84
391,2306,R UPPALA AT  UPPALA BR.,KERALA,6.3,7.0,18931.0,1.4,1.0,201.0,2869.0600000000004
392,3473,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,6.6,6.8,15525.0,1.1,0.06,347.0,2865.860000000001
393,1442,"VAMANAPURAM, KERALA",KERALA,7.1,7.5,46.0,0.8,1.0,1097.0,2864.34
394,1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,6.0,7.3,432.0,1.2,3.0,78.0,2869.0600000000004
395,2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,6.1,7.7,328.0,1.2,1.0,211.0,2869.0600000000004
396,3080,"U/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,5.8,7.8,707.0,0.6,0.85,1100.0,1851.8400000000006
397,3081,"D/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,6.1,8.0,674.0,0.9,1.0,1260.0,2863.44
398,1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,7.3,7.3,164.0,2.3,1.0,336.0,2869.600000000001
399,2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,7.6,7.4,122.0,2.4,1.0,834.0,2864.16
400,1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,6.5,7.1,95.0,1.0,0.0,212.0,2869.78
401,1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,6.5,7.1,56.0,1.0,0.0,79.0,2869.9600000000005
402,2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,7.5,7.8,237.0,1.4,0.89,18918.0,2852.5600000000004
403,2424,BUDHABALANGA AT BALASORE D/S,ORISSA,7.6,7.6,3688.0,2.3,2.66,32918.0,2852.2000000000007
404,2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ORISSA,7.3,7.5,82.0,1.2,1.58,17512.0,2852.92
405,2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,7.5,8.0,202.0,1.4,1.89,23191.0,2852.74
406,1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,7.3,7.9,232.0,2.9,2.23,30836.0,2852.5600000000004
407,1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,7.4,7.9,246.0,2.3,1.9,3900.0,2863.8
408,1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,6.9,8.1,3960.0,2.0,2.26,22523.0,2852.2000000000007
409,1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,7.0,8.0,28222.0,1.8,2.54,10469.0,2852.2000000000007
410,2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,7.2,7.8,201.0,1.3,1.59,31034.0,2852.74
411,2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ORISSA,7.3,8.0,221.0,1.2,2.26,5289.0,2863.98
412,1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,,7.8,,1.0,1.0,,42.2
413,2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,8.0,7.7,401.0,,1.0,,2828.8
414,2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,8.0,8.2,1886.0,4.0,1.0,,2847.52
415,2444,CORINGA RIVER,PONDICHERRY,7.0,8.2,742.0,5.0,1.0,,2847.52
416,2445,MAHE RIVER,PONDICHERRY,7.0,6.4,149.0,4.0,1.0,,2832.24
417,1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,6.7,7.5,1088.0,1.7,0.0,474.0,2869.0600000000004
418,1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,7.2,6.5,73.0,3.1,0.0,59.0,2855.6800000000007
419,1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,6.7,6.3,98.0,3.3,1.5,74.0,2849.1
420,1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,6.3,6.5,143.0,4.0,4.0,124.0,2855.5
421,1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,6.6,6.9,260.0,5.4,1.0,53.0,2861.5400000000004
422,1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,7.1,6.3,71.0,3.5,1.0,82.0,2849.28
423,1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,6.9,6.3,65.0,3.5,0.0,52.0,2849.28
424,1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,7.3,7.1,607.0,3.6,0.88,104.0,2864.38
425,3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",TAMILNADU,6.1,7.0,446.0,5.2,0.56,77.0,2864.38
426,3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",TAMILNADU,6.9,6.4,94.0,3.2,1.59,65.0,2849.1
427,3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI, TAMILNADU",TAMILNADU,6.8,6.8,451.0,9.4,0.55,58.0,2856.5000000000005
428,3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",TAMILNADU,6.0,6.6,169.0,3.9,2.0,84.0,2855.32
429,3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI, TAMILNADU",TAMILNADU,6.5,6.7,187.0,3.3,3.0,113.0,2858.52
430,3023,"VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT, TAMILNADU",TAMILNADU,3.4,7.8,2577.0,164.9,1.5,160405392.0,468.40000000000015
431,NAN,NAN,NAN,,,,,,,0.0
432,1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,5.5,7.2,636.0,9.7,4.0,4975.0,1842.48
433,1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,4.7,7.3,1088.0,23.8,4.0,56000.0,1044.44
434,1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,5.3,7.2,689.0,11.3,4.0,6025.0,1842.48
435,1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,4.9,7.3,1267.0,23.5,3.0,54250.0,1044.44
436,1698,"D/S CHHATBIR, PUNJAB",PUNJAB,5.3,7.4,852.0,13.0,4.0,26750.0,1831.24
437,1699,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,4.9,7.5,977.0,16.5,5.0,30500.0,1044.44
438,1700,"D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,4.4,7.4,1256.0,24.8,6.0,55250.0,1044.44
439,1701,"D/S JHARMAL NADI, PUNJAB",PUNJAB,4.8,7.2,1021.0,20.3,4.0,43700.0,1044.44
440,1702,"U/S JHARMAL NADI, PUNJAB",PUNJAB,5.1,7.3,971.0,14.8,5.0,8425.0,1842.48
441,1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,4.6,7.4,1284.0,24.3,4.0,50000.0,1044.44
442,1704,"D/S SARDULGARH, PUNJAB",PUNJAB,4.0,7.4,1096.0,26.0,3.0,57500.0,482.44000000000017
443,1705,"U/S SARDULGARH, PUNJAB",PUNJAB,4.4,7.3,1002.0,21.5,4.0,43750.0,1044.44
444,1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,,6.9,910.0,13.0,0.0,,29.640000000000004
445,1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,,6.5,930.0,15.0,0.0,,23.24
446,1884,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,5.0,7.3,,33.9,0.0,,1044.44
447,1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,,6.7,960.0,18.0,0.0,,26.44
448,1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,4.8,7.6,295.0,0.8,0.0,9.0,1076.64
449,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,7.1,7.5,293.0,1.3,0.0,19.0,2875.0400000000004
450,2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,7.1,7.5,316.0,1.4,0.0,22.0,2874.6800000000007
451,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,6.6,7.5,274.0,1.6,0.0,24.0,2875.0400000000004
452,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,4.9,7.4,407.0,16.3,0.0,120.0,1061.3
453,2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,4.9,8.3,603.0,1.0,0.0,5.0,1081.9
454,1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,5.5,7.4,138.0,0.8,0.0,6.0,1863.8000000000006
455,2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,5.5,8.1,625.0,1.1,0.0,6.0,1863.0800000000006
456,1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, RAJASTHAN",RAJASTHAN,5.0,7.3,305.0,1.7,0.0,12.0,1076.2800000000002
457,2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",RAJASTHAN,5.6,8.1,552.0,1.1,0.0,6.0,1863.0800000000006
458,3305,"RIVER BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,7.3,7.3,402.0,2.1,0.0,32.0,2874.6800000000007
459,3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,7.2,7.3,99.0,2.2,1.0,57.0,2869.78
460,3384,"BUGI RIVER AT DALU, SOUTH GARO HILLS",MEGHALAYA,7.2,7.4,102.0,2.2,1.0,56.0,2869.78
461,3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,7.6,7.2,72.0,1.8,2.56,57.0,2869.9600000000005
462,1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,7.1,7.5,131.0,2.2,3.2,413.0,2869.78
463,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,5.2,2.9,682.0,7.8,1.5,30.0,1837.7200000000007
464,3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,7.3,7.1,47.0,1.3,2.0,48.0,2875.580000000001
465,3370,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,7.6,7.2,52.0,1.2,2.0,36.0,2875.580000000001
466,3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,8.0,6.9,64.0,1.8,3.38,49.0,2872.380000000001
467,3372,RILANG RIVER,MEGHALAYA,7.9,7.3,46.0,1.4,1.0,29.0,2875.580000000001
468,3373,WAH BLEI,MEGHALAYA,7.4,7.2,53.0,1.9,3.0,32.0,2875.580000000001
469,3374,WAH BLEI,MEGHALAYA,7.7,7.2,55.0,1.6,3.0,63.0,2869.9600000000005
470,3375,LUKHA RIVER,MEGHALAYA,6.8,2.7,1074.0,3.2,2.33,11.0,2854.0
471,3376,LUKHA RIVER,MEGHALAYA,7.1,6.5,237.0,3.8,4.56,1072.0,2849.52
472,3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,7.8,7.2,50.0,1.6,1.77,41.0,2875.580000000001
473,3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,7.3,7.3,71.0,2.0,2.66,47.0,2875.580000000001
474,3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,7.3,7.0,91.0,1.8,3.3,45.0,2875.4
475,3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,7.4,7.1,49.0,1.7,2.44,42.0,2875.580000000001
476,1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,6.5,7.1,99.0,2.7,3.56,2722.0,2864.16
477,3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,7.5,5.7,50.0,1.5,2.21,23.0,2859.580000000001
478,3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,5.8,6.9,68.0,3.1,4.9,463.0,1850.48
479,3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,6.9,7.2,44.0,1.4,2.66,33.0,2875.580000000001
480,1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,7.8,7.3,93.0,1.9,2.99,444.0,2869.78
481,3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,6.6,7.0,66.0,2.3,4.0,63.0,2869.9600000000005
482,3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,7.6,7.1,53.0,1.7,3.0,53.0,2869.9600000000005
483,3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,7.8,7.0,47.0,1.4,2.0,35.0,2875.580000000001
484,3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,7.7,7.4,128.0,1.6,3.32,56.0,2869.78
485,3350,UMKHEN AT WAHKDAIT,MEGHALAYA,7.1,7.0,54.0,1.8,2.58,43.0,2875.580000000001
486,3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,7.4,7.0,69.0,1.6,3.3,87.0,2869.9600000000005
487,3352,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,7.5,7.2,58.0,1.6,2.25,46.0,2875.580000000001
488,3359,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,3.1,7.2,401.0,21.8,19.0,31444.0,482.44000000000017
489,3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,4.7,7.2,202.0,13.6,15.0,20056.0,1044.98
490,3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,2.1,7.2,303.0,37.2,18.2,62333.0,32.84
491,3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,1.8,7.2,394.0,40.6,15.4,96944.0,32.84
492,3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,7.2,6.9,55.0,1.7,3.04,56.0,2866.760000000001
493,3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,7.9,7.1,55.0,1.2,3.55,50.0,2875.580000000001
494,3363,"UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,6.9,6.9,52.0,2.2,3.48,45.0,2872.380000000001
495,3364,"UMSHYRPI RIVER AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,1.9,7.0,306.0,34.2,17.9,85667.0,32.84
496,3365,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",MEGHALAYA,4.5,7.1,196.0,15.5,11.0,43333.0,1044.98
497,1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,7.2,7.1,107.0,6.7,5.56,476.0,2860.42
498,3366,"UMTREW RIVER AT UMRAN, RINAN BHOI",MEGHALAYA,7.5,7.0,82.0,2.1,3.02,122.0,2869.78
499,2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,7.1,7.5,189.0,1.9,1.0,,2852.74
500,2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,7.0,7.6,197.0,1.8,1.0,,2852.74
501,2052,TUIRIAL UPPER CATCHMENT,MIZORAM,7.2,7.9,158.0,1.9,0.95,,2852.74
502,2053,TUIRIAL LOWER CATCHMENT,MIZORAM,6.5,7.8,161.0,1.8,0.99,,2852.74
503,1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,6.6,7.7,165.0,1.7,0.0,325.0,2869.600000000001
504,1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,6.7,7.8,167.0,4.8,1.0,520.0,2859.3
505,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,6.6,7.7,183.0,3.7,1.55,575.0,2859.3
506,1393,DAMANGANGA AT D/S OF MADHUBAN,DAMAN & DIU,7.1,7.8,151.0,8.0,0.08,,2843.38
507,1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,7.2,7.4,319.0,0.7,0.18,10.0,2874.6800000000007
508,1865,RIVER DHADAR AT KOTHADA,GUJARAT,6.2,8.4,894.0,9.0,0.38,350.0,2859.7000000000007
509,1434,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESHWAR,GUJARAT,2.2,8.0,1835.0,17.9,0.86,25478.0,32.84
510,1980,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,GUJARAT,2.0,7.7,3165.0,32.3,3.44,15173.0,32.84
511,1149,KOLAK AT PATALIA BDG,GUJARAT,2.4,7.6,1500.0,6.2,1.31,13.0,55.32
512,1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,GOA,5.9,7.2,52.0,2.1,0.08,90.0,1858.3600000000006
513,1475,ZUARI AT PANCHAWADI,GOA,6.1,6.8,408.0,1.3,0.17,3808.0,2860.24
514,3181,RIVER ZUARI AT BORIM BRIDGE,GOA,5.5,6.9,143.0,1.3,0.09,11113.0,1838.1200000000006
515,3182,RIVER ZUARI AT MARCAIM JETTY,GOA,5.4,7.2,60.0,1.5,0.08,2309.0,1852.7400000000007
516,1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,GOA,5.8,7.2,34.0,5.3,0.17,3322.0,1848.0600000000006
517,1476,"MANDOVI AT TONCA, MARCELA",GOA,5.9,6.7,125.0,1.5,0.14,5793.0,1846.1600000000005
518,3185,MANDOVI AT AMONA BRIDGE,GOA,6.4,6.7,175.0,1.3,0.1,3636.0,2857.58
519,3186,RIVER MANDOVI AT IFFI JETTY,GOA,6.2,7.7,39.0,1.3,0.06,4517.0,2864.34
520,3187,MANDOVI NEAR HOTEL MARRIOT,GOA,6.1,7.8,39.0,1.5,0.06,5840.0,2864.34
521,1543,KALNA AT CHANDELNAN PERNEM,GOA,7.3,6.9,61.0,0.7,0.09,4388.0,2861.140000000001
522,1548,RIVER ASSONORA AT ASSONORA,GOA,6.8,6.6,71.0,1.5,0.14,3949.0,2854.74
523,2276,"BICHOLIM VARAZAN NAGAR, BICHOLIM",GOA,7.4,6.5,129.0,2.3,0.49,16691.0,2843.32
524,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,7.0,6.8,503.0,1.6,0.66,2404.0,2860.24
525,3189,RIVER CHAPORA AT SIOLIM,GOA,6.3,7.5,31.0,1.6,0.06,4267.0,2864.34
526,1546,KHANDEPAR AT OPA NAN PONDA,GOA,7.1,6.8,70.0,0.8,0.17,3567.0,2861.140000000001
527,2270,"KHANDEPAR AT CODLI NR BDG, U/S OPA WATERWORKS,SANGUEM",GOA,7.3,6.8,69.0,1.2,0.12,2446.0,2861.140000000001
528,2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,6.7,6.6,118.0,1.0,0.22,3496.0,2854.56
529,1545,RIVER MADAI AT DABOS NAN  VALPOI,GOA,7.4,6.8,80.0,1.3,0.06,1404.0,2860.96
530,2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,4.5,6.6,250.0,2.4,0.16,5889.0,1055.8
531,2271,"SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,6.1,6.9,74.0,1.8,0.19,3937.0,2861.140000000001
532,2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,5.9,7.3,44.0,1.6,0.14,2794.0,1852.7400000000007
533,3183,"SAL AT KHAREBAND, MARGAO",GOA,2.4,6.5,195.0,4.8,0.35,14217.0,28.460000000000004
534,3184,"SAL AT ORLIM BRIDGE, ORLIM",GOA,4.0,6.8,207.0,1.8,0.34,2280.0,500.38000000000017
535,3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),GOA,5.4,7.6,40.0,1.6,0.07,1330.0,1852.7400000000007
536,3191,RIVER SINQUERIM NEAR NERUL TEMPLE,GOA,5.3,7.6,41.0,1.4,0.08,2517.0,1852.7400000000007
537,1547,RIVER TALPONA AT CANACONA,GOA,7.0,6.9,54.0,0.8,0.21,3059.0,2861.140000000001
538,3188,RIVER TIRACOL AT TIRACOL,GOA,5.9,7.7,44.0,2.1,0.08,831.0,1852.7400000000007
539,1544,VALVANT AT SANKLI NAN BICHOLIM,GOA,7.1,6.5,60.0,1.7,0.13,8163.0,2854.74
540,2651,"AMBA AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,6.9,7.7,99.0,3.3,0.56,123.0,2865.1
541,1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),MAHARASHTRA,6.6,7.9,123.0,3.2,0.52,104.0,2865.1
542,2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR,THANE",MAHARASHTRA,6.6,7.7,220.0,3.6,0.65,77.0,2864.92
543,2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,6.8,7.7,219.0,3.4,0.63,75.0,2864.92
544,1092,KALU AT ATALE VILLAGE,MAHARASHTRA,4.8,7.2,5429.0,8.4,2.08,408.0,1061.3
545,2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",MAHARASHTRA,6.4,8.0,493.0,4.2,3.91,68.0,2864.38
546,1152,KUNDALIKA AT ROHA CITY,MAHARASHTRA,6.8,7.6,100.0,3.0,0.54,295.0,2869.78
547,2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,6.7,7.5,316.0,4.6,0.6,132.0,2864.38
548,2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,5.8,7.9,37227.0,9.5,1.42,451.0,1848.1
549,2672,"KUNDALIKA AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",MAHARASHTRA,6.9,7.7,84.0,3.1,0.42,168.0,2865.1
550,2168,MITHI RIVER,MAHARASHTRA,4.9,7.6,21254.0,55.5,2.18,964.0,1055.68
551,2676,"MUCHKUNDI RIVER AT  WAKED, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",MAHARASHTRA,6.9,7.9,312.0,2.7,1.58,107.0,2869.0600000000004
552,1151,PATALGANGA AT SHILPHATA,MAHARASHTRA,6.8,7.5,146.0,3.0,0.6,241.0,2869.78
553,1462,PATALGANGA NEAR INTAKE OF MIDC W/W,MAHARASHTRA,6.7,7.3,127.0,2.9,0.59,209.0,2869.78
554,2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",MAHARASHTRA,5.6,6.9,432.0,4.5,1.72,173.0,1849.58
555,2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",MAHARASHTRA,6.5,7.3,126.0,3.0,0.59,284.0,2869.78
556,2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",MAHARASHTRA,7.1,7.5,128.0,3.0,0.6,297.0,2869.78
557,2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",MAHARASHTRA,6.4,7.3,129.0,3.1,0.6,191.0,2865.1
558,2689,"PATALGANGA AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",MAHARASHTRA,6.9,7.7,129.0,2.9,0.55,268.0,2869.78
559,2696,"PEHLAR DAM ON PEHLAR INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,7.0,7.9,153.0,2.9,0.55,86.0,2869.600000000001
560,2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,6.4,7.6,10165.0,3.7,2.14,139.0,2864.38
561,2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,6.9,7.7,307.0,2.8,3.6,123.0,2869.0600000000004
562,2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,6.3,7.7,322.0,3.5,1.1,116.0,2864.38
563,2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,6.5,7.5,5835.0,3.4,1.72,126.0,2864.38
564,2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,6.3,7.4,9245.0,4.7,2.0,134.0,2864.38
